Sweep	g
28367	193.033
28368	193.033
28369	193.033
28370	193.033
28371	193.033
28372	193.033
28373	193.033
28374	193.033
28375	210.192
28376	300.571
28377	177.489
28378	177.489
28379	177.489
28380	177.489
28381	177.489
28382	177.489
28383	245.456
28384	245.456
28385	245.456
28386	245.456
28387	245.456
28388	245.456
28389	245.456
28390	245.456
28391	631.662
28392	631.662
28393	631.662
28394	631.662
28395	631.662
28396	466.296
28397	195.575
28398	195.575
28399	178.836
28400	375.628
28401	178.092
28402	178.092
28403	591.795
28404	273.365
28405	273.365
28406	273.365
28407	273.365
28408	273.365
28409	101.366
28410	101.366
28411	101.366
28412	101.366
28413	122.811
28414	122.811
28415	122.811
28416	210.79
28417	117.343
28418	792.035
28419	473.641
28420	134.654
28421	534.232
28422	534.232
28423	534.232
28424	534.232
28425	199.772
28426	199.772
28427	199.772
28428	199.772
28429	199.772
28430	230.014
28431	230.014
28432	230.014
28433	230.014
28434	198.171
28435	299.728
28436	299.728
28437	299.728
28438	397.491
28439	331.293
28440	331.293
28441	331.293
28442	166.511
28443	141.826
28444	141.826
28445	245.897
28446	245.897
28447	270.704
28448	270.704
28449	270.704
28450	270.704
28451	270.704
28452	270.704
28453	142.288
28454	219.516
28455	219.516
28456	139.329
28457	139.329
28458	284.159
28459	284.159
28460	284.159
28461	284.159
28462	284.159
28463	284.159
28464	284.159
28465	284.159
28466	284.159
28467	284.159
28468	193.399
28469	122.453
28470	122.453
28471	122.453
28472	122.453
28473	122.453
28474	122.453
28475	173.223
28476	200.695
28477	200.695
28478	260.269
28479	260.269
28480	367.964
28481	368.165
28482	368.165
28483	730.944
28484	380.061
28485	380.061
28486	380.061
28487	218.591
28488	323.121
28489	323.121
28490	150.126
28491	291.032
28492	291.032
28493	586.165
28494	482.059
28495	276.9
28496	202.836
28497	202.836
28498	202.836
28499	250.377
28500	241.14
28501	148.736
28502	138.125
28503	286.916
28504	234.33
28505	256.109
28506	256.109
28507	282.539
28508	610.312
28509	355.579
28510	355.579
28511	355.579
28512	184.547
28513	426.441
28514	721.237
28515	721.237
28516	245.57
28517	245.57
28518	245.57
28519	277.491
28520	277.491
28521	200.08
28522	197.708
28523	197.708
28524	779.294
28525	614.426
28526	614.426
28527	614.426
28528	121.092
28529	121.092
28530	123.237
28531	123.237
28532	291.384
28533	291.384
28534	378.169
28535	187.292
28536	187.292
28537	217.816
28538	217.816
28539	217.816
28540	217.816
28541	217.816
28542	152.238
28543	152.238
28544	152.238
28545	169.525
28546	169.525
28547	169.525
28548	169.525
28549	265.987
28550	265.987
28551	265.987
28552	381.509
28553	300.113
28554	300.113
28555	366.338
28556	366.338
28557	246.383
28558	246.383
28559	246.383
28560	246.383
28561	246.383
28562	252.536
28563	224.152
28564	224.152
28565	224.152
28566	224.152
28567	224.152
28568	224.152
28569	224.152
28570	387.561
28571	176.677
28572	212.674
28573	212.674
28574	212.674
28575	468.368
28576	468.368
28577	368.59
28578	368.59
28579	368.59
28580	368.59
28581	678.379
28582	536.777
28583	536.777
28584	536.777
28585	536.777
28586	536.777
28587	536.777
28588	562.14
28589	207.993
28590	207.993
28591	207.993
28592	207.993
28593	207.993
28594	285.412
28595	285.412
28596	519.922
28597	519.922
28598	252.938
28599	252.938
28600	252.938
28601	252.938
28602	330.727
28603	489.553
28604	489.553
28605	489.553
28606	441.1
28607	441.1
28608	441.1
28609	131.486
28610	131.486
28611	176.992
28612	176.992
28613	355.151
28614	355.151
28615	355.151
28616	258.188
28617	258.188
28618	258.188
28619	258.188
28620	258.188
28621	222.772
28622	222.772
28623	222.772
28624	222.772
28625	222.772
28626	259.544
28627	277.756
28628	277.756
28629	277.756
28630	323.01
28631	323.01
28632	323.01
28633	323.01
28634	323.01
28635	691.519
28636	691.519
28637	561.58
28638	177.183
28639	177.183
28640	241.726
28641	241.726
28642	241.726
28643	420.687
28644	252.04
28645	219.67
28646	219.67
28647	993.316
28648	993.316
28649	682.862
28650	638.445
28651	675.589
28652	675.589
28653	182.247
28654	182.247
28655	182.247
28656	306.949
28657	306.949
28658	306.949
28659	306.949
28660	306.949
28661	89.691
28662	120.137
28663	275.852
28664	123.777
28665	123.777
28666	149.928
28667	166.192
28668	309.451
28669	301.793
28670	139.931
28671	139.931
28672	152.698
28673	152.698
28674	152.698
28675	181.31
28676	181.31
28677	181.31
28678	181.31
28679	162.614
28680	162.614
28681	162.614
28682	162.614
28683	154.817
28684	154.817
28685	295.98
28686	295.98
28687	339.494
28688	126.692
28689	106.48
28690	468.181
28691	167.429
28692	167.429
28693	167.429
28694	301.72
28695	490.324
28696	490.324
28697	490.324
28698	879.323
28699	879.323
28700	879.323
28701	499.88
28702	211.983
28703	161.197
28704	127.15
28705	127.15
28706	131.007
28707	1224.53
28708	1181.95
28709	725.72
28710	831.611
28711	449.777
28712	231.272
28713	214.132
28714	214.132
28715	163.858
28716	163.858
28717	163.858
28718	163.858
28719	163.858
28720	129.379
28721	129.379
28722	129.379
28723	261.967
28724	261.967
28725	261.967
28726	269.844
28727	269.844
28728	269.844
28729	269.844
28730	269.844
28731	269.844
28732	333.792
28733	226.068
28734	500.881
28735	500.881
28736	146.166
28737	146.166
28738	139.374
28739	603.245
28740	568.04
28741	307.739
28742	164.21
28743	164.21
28744	164.21
28745	369.866
28746	369.866
28747	369.866
28748	369.866
28749	371.97
28750	109.354
28751	109.354
28752	109.354
28753	109.354
28754	365.089
28755	335.606
28756	335.606
28757	392.313
28758	392.313
28759	392.313
28760	392.313
28761	99.7065
28762	99.7065
28763	146.917
28764	146.917
28765	146.917
28766	177.097
28767	177.097
28768	517.535
28769	163.649
28770	211.601
28771	211.601
28772	211.601
28773	728.81
28774	728.81
28775	728.81
28776	496.578
28777	496.578
28778	496.578
28779	174.529
28780	199.007
28781	199.007
28782	199.007
28783	199.007
28784	300.837
28785	300.837
28786	300.837
28787	300.837
28788	122.572
28789	131.521
28790	335.55
28791	335.55
28792	335.55
28793	335.55
28794	312.657
28795	334.159
28796	334.159
28797	467.951
28798	467.951
28799	302.598
28800	302.598
28801	852.357
28802	852.357
28803	207.699
28804	284.682
28805	284.682
28806	694.748
28807	694.748
28808	694.748
28809	761.847
28810	365.471
28811	211.533
28812	211.533
28813	211.533
28814	211.533
28815	211.533
28816	211.533
28817	211.533
28818	211.533
28819	157.616
28820	212.591
28821	223.63
28822	223.63
28823	223.63
28824	223.63
28825	223.63
28826	223.63
28827	223.63
28828	223.63
28829	223.63
28830	255.99
28831	255.99
28832	255.99
28833	255.99
28834	255.99
28835	255.99
28836	490.003
28837	490.003
28838	315.124
28839	315.124
28840	207.983
28841	207.983
28842	266.551
28843	266.551
28844	107.807
28845	107.807
28846	107.807
28847	361.881
28848	361.881
28849	297.222
28850	297.222
28851	297.222
28852	297.222
28853	297.222
28854	297.222
28855	505.767
28856	505.767
28857	505.767
28858	505.767
28859	933.905
28860	202.999
28861	202.999
28862	192.309
28863	192.309
28864	192.309
28865	192.309
28866	826.574
28867	1427.44
28868	411.937
28869	89.7335
28870	89.7335
28871	89.7335
28872	276.713
28873	276.713
28874	276.713
28875	276.713
28876	251.058
28877	251.058
28878	251.058
28879	251.058
28880	251.058
28881	251.058
28882	201.628
28883	271.416
28884	325.405
28885	359.413
28886	369.881
28887	369.881
28888	369.881
28889	300.853
28890	164.247
28891	164.247
28892	164.247
28893	164.247
28894	164.247
28895	164.247
28896	164.247
28897	164.247
28898	548.23
28899	548.23
28900	548.23
28901	548.23
28902	548.23
28903	572.622
28904	572.622
28905	584.662
28906	584.662
28907	584.662
28908	269.42
28909	269.42
28910	288.449
28911	288.449
28912	288.449
28913	166.058
28914	166.058
28915	129.813
28916	129.813
28917	124.045
28918	545.231
28919	545.231
28920	265.985
28921	265.985
28922	217.902
28923	217.902
28924	217.902
28925	217.902
28926	267.211
28927	267.211
28928	192.694
28929	192.694
28930	239.383
28931	239.383
28932	208.539
28933	204.98
28934	204.98
28935	298.938
28936	188.841
28937	188.841
28938	340.794
28939	340.794
28940	171.756
28941	280.074
28942	274.036
28943	231.658
28944	231.658
28945	231.658
28946	649.952
28947	123.905
28948	137.017
28949	137.017
28950	137.017
28951	137.017
28952	243.666
28953	113.489
28954	315.779
28955	126.946
28956	126.946
28957	126.946
28958	540.838
28959	540.838
28960	168.972
28961	152.11
28962	152.11
28963	152.11
28964	152.11
28965	152.11
28966	152.11
28967	152.11
28968	191.202
28969	282.907
28970	343.667
28971	315.902
28972	120.086
28973	120.086
28974	120.086
28975	146.975
28976	524.877
28977	489.342
28978	414.476
28979	112.086
28980	239.238
28981	239.238
28982	239.238
28983	206.661
28984	320.735
28985	320.735
28986	320.735
28987	320.735
28988	168.978
28989	168.978
28990	168.978
28991	401.291
28992	401.291
28993	401.291
28994	479.528
28995	465.034
28996	465.034
28997	465.034
28998	275.804
28999	292.711
29000	292.711
29001	129.175
29002	129.175
29003	442.762
29004	442.762
29005	442.762
29006	442.762
29007	549.05
29008	549.05
29009	648.003
29010	648.003
29011	608.943
29012	608.943
29013	998.01
29014	998.01
29015	998.01
29016	998.01
29017	499.641
29018	499.641
29019	206.206
29020	206.206
29021	206.206
29022	206.206
29023	206.206
29024	206.206
29025	1087.15
29026	1385.27
29027	1385.27
29028	231.096
29029	231.096
29030	548.576
29031	548.576
29032	490.936
29033	290.092
29034	290.092
29035	290.092
29036	290.092
29037	290.092
29038	290.092
29039	173.655
29040	154.982
29041	154.982
29042	154.982
29043	354.835
29044	354.835
29045	292.691
29046	292.691
29047	292.691
29048	292.691
29049	321.521
29050	321.521
29051	306.301
29052	289.065
29053	289.065
29054	289.065
29055	289.065
29056	289.065
29057	289.065
29058	289.065
29059	248.72
29060	248.72
29061	614.726
29062	409.807
29063	183.906
29064	240.295
29065	240.295
29066	240.295
29067	174.854
29068	174.854
29069	174.854
29070	271.329
29071	276.674
29072	276.674
29073	276.674
29074	196.067
29075	196.067
29076	221.807
29077	221.807
29078	269.581
29079	349.91
29080	349.91
29081	349.91
29082	195.011
29083	195.011
29084	195.011
29085	195.011
29086	305.149
29087	305.149
29088	305.149
29089	305.149
29090	277.836
29091	277.836
29092	356.885
29093	408.793
29094	408.793
29095	276.378
29096	266.125
29097	359.215
29098	359.215
29099	359.215
29100	359.215
29101	235.706
29102	173.253
29103	173.253
29104	444.099
29105	444.099
29106	152.121
29107	196.11
29108	169.484
29109	488.458
29110	254.744
29111	254.744
29112	391.073
29113	391.073
29114	485.697
29115	485.697
29116	449.093
29117	451.673
29118	504.835
29119	364.664
29120	568.292
29121	398.648
29122	298.96
29123	298.96
29124	683.912
29125	683.912
29126	683.912
29127	283.741
29128	283.741
29129	283.741
29130	283.741
29131	211.751
29132	211.751
29133	303.203
29134	393.983
29135	393.983
29136	398.609
29137	398.609
29138	398.609
29139	587.436
29140	1210.42
29141	1051.85
29142	313.306
29143	313.306
29144	313.306
29145	493.45
29146	493.45
29147	493.45
29148	493.45
29149	493.45
29150	493.45
29151	996.364
29152	249.31
29153	249.31
29154	249.31
29155	285.409
29156	285.409
29157	285.409
29158	285.409
29159	285.409
29160	378.563
29161	172.873
29162	172.873
29163	139.249
29164	140.629
29165	140.629
29166	140.629
29167	119.878
29168	119.878
29169	119.878
29170	119.878
29171	371.336
29172	371.336
29173	371.336
29174	264.772
29175	442.952
29176	442.952
29177	325.204
29178	394.527
29179	238.854
29180	238.854
29181	190.768
29182	190.768
29183	190.768
29184	190.768
29185	190.768
29186	190.768
29187	190.768
29188	190.768
29189	190.768
29190	119.707
29191	102.321
29192	102.321
29193	466.453
29194	466.453
29195	211.555
29196	211.555
29197	211.555
29198	211.555
29199	371.951
29200	371.951
29201	371.951
29202	371.951
29203	371.951
29204	394.899
29205	394.899
29206	578.648
29207	578.648
29208	618.284
29209	190.892
29210	190.892
29211	104.4
29212	104.4
29213	189.49
29214	263.397
29215	263.397
29216	289.415
29217	289.415
29218	289.415
29219	289.415
29220	179.26
29221	179.26
29222	179.26
29223	119.001
29224	119.001
29225	119.001
29226	435.833
29227	435.833
29228	479.789
29229	174.656
29230	174.656
29231	128.181
29232	146.272
29233	253.275
29234	253.275
29235	275.152
29236	275.152
29237	275.152
29238	275.152
29239	123.421
29240	194.607
29241	194.607
29242	194.607
29243	194.607
29244	194.607
29245	194.607
29246	194.607
29247	194.607
29248	194.607
29249	367.378
29250	367.378
29251	367.378
29252	367.378
29253	164.723
29254	164.723
29255	164.723
29256	340.566
29257	340.566
29258	181.091
29259	181.091
29260	756.079
29261	258.27
29262	258.27
29263	258.27
29264	258.27
29265	258.27
29266	258.27
29267	258.27
29268	317.455
29269	317.455
29270	317.455
29271	333.847
29272	287.288
29273	287.288
29274	287.288
29275	287.288
29276	287.288
29277	183.521
29278	183.521
29279	160.087
29280	160.087
29281	160.087
29282	176.853
29283	176.853
29284	176.853
29285	598.244
29286	696.623
29287	696.623
29288	696.623
29289	696.623
29290	209.806
29291	283.576
29292	330.758
29293	330.758
29294	330.758
29295	180.729
29296	180.729
29297	482.289
29298	610.908
29299	464.496
29300	229.507
29301	229.507
29302	229.507
29303	229.507
29304	261.939
29305	302.003
29306	434.62
29307	434.62
29308	434.62
29309	434.62
29310	509.694
29311	289.719
29312	289.719
29313	289.719
29314	247.495
29315	247.495
29316	338.094
29317	136.667
29318	136.667
29319	125.513
29320	125.513
29321	125.513
29322	125.513
29323	132.066
29324	132.066
29325	132.066
29326	301.233
29327	301.233
29328	443.653
29329	412.494
29330	724.556
29331	724.556
29332	724.556
29333	102.68
29334	102.68
29335	102.68
29336	214.501
29337	214.501
29338	214.501
29339	456.859
29340	275.942
29341	300.348
29342	300.348
29343	300.348
29344	646.986
29345	155.052
29346	155.052
29347	155.052
29348	211.068
29349	211.068
29350	426.585
29351	426.585
29352	426.585
29353	426.585
29354	103.095
29355	129.031
29356	119.647
29357	119.647
29358	261.217
29359	320.63
29360	298.101
29361	298.101
29362	300.452
29363	300.452
29364	300.452
29365	193.165
29366	193.165
29367	193.165
29368	193.165
29369	193.165
29370	193.165
29371	157.891
29372	357.23
29373	357.23
29374	357.23
29375	474.472
29376	294.912
29377	294.912
29378	331.009
29379	331.009
29380	224.614
29381	235.234
29382	235.234
29383	166.966
29384	166.966
29385	438.021
29386	216.443
29387	388.097
29388	388.097
29389	169.7
29390	169.7
29391	169.7
29392	304.739
29393	304.739
29394	304.739
29395	304.739
29396	290.847
29397	154.637
29398	161.515
29399	161.515
29400	161.515
29401	161.515
29402	161.515
29403	219.926
29404	219.926
29405	219.926
29406	219.926
29407	219.926
29408	219.926
29409	219.926
29410	295.577
29411	295.577
29412	226.052
29413	226.052
29414	179.996
29415	179.996
29416	179.996
29417	179.996
29418	284.699
29419	284.699
29420	284.699
29421	648.107
29422	188.281
29423	188.281
29424	188.281
29425	219.335
29426	219.335
29427	232.541
29428	391.063
29429	320.715
29430	320.715
29431	320.715
29432	249.08
29433	190.24
29434	190.24
29435	146.274
29436	146.274
29437	146.274
29438	146.274
29439	146.274
29440	146.274
29441	270.823
29442	270.823
29443	180.115
29444	209.063
29445	209.063
29446	209.063
29447	209.063
29448	321.397
29449	321.397
29450	321.397
29451	210.462
29452	210.462
29453	210.462
29454	210.462
29455	210.462
29456	210.462
29457	304.923
29458	173.38
29459	173.38
29460	173.38
29461	292.358
29462	223.141
29463	379.497
29464	379.497
29465	160.648
29466	168.677
29467	168.677
29468	168.677
29469	168.677
29470	256.092
29471	256.092
29472	256.092
29473	256.092
29474	263
29475	263
29476	263
29477	263
29478	180.145
29479	180.145
29480	140.954
29481	140.954
29482	127.68
29483	127.68
29484	127.68
29485	127.68
29486	237.942
29487	237.942
29488	237.942
29489	237.942
29490	237.942
29491	476.848
29492	476.848
29493	287.334
29494	287.334
29495	233.214
29496	233.214
29497	152.242
29498	152.242
29499	302.219
29500	302.219
29501	302.219
29502	312.229
29503	312.229
29504	312.229
29505	257.298
29506	257.298
29507	257.298
29508	257.298
29509	257.298
29510	257.298
29511	182.9
29512	182.9
29513	182.9
29514	182.9
29515	182.9
29516	182.9
29517	140.874
29518	140.874
29519	140.874
29520	292.605
29521	457.976
29522	483.237
29523	483.237
29524	483.237
29525	430.293
29526	430.293
29527	430.293
29528	430.293
29529	736.37
29530	305.992
29531	305.992
29532	364.812
29533	262.697
29534	579.94
29535	619.239
29536	619.239
29537	619.239
29538	619.239
29539	619.239
29540	619.239
29541	619.239
29542	1419.17
29543	1419.17
29544	443.966
29545	443.966
29546	443.966
29547	443.966
29548	367.436
29549	367.436
29550	367.436
29551	367.436
29552	367.436
29553	367.436
29554	367.436
29555	367.436
29556	367.436
29557	203.199
29558	298.524
29559	298.524
29560	298.524
29561	223.164
29562	223.164
29563	223.164
29564	161.657
29565	161.657
29566	161.657
29567	442.553
29568	442.553
29569	442.553
29570	442.553
29571	442.553
29572	400.612
29573	400.612
29574	400.612
29575	400.612
29576	703.266
29577	703.266
29578	703.266
29579	703.266
29580	361.706
29581	303.703
29582	271.334
29583	145.466
29584	145.466
29585	145.466
29586	94.9465
29587	214.287
29588	214.287
29589	214.287
29590	214.287
29591	214.287
29592	214.287
29593	214.287
29594	214.287
29595	655.437
29596	586.872
29597	632.501
29598	632.501
29599	632.501
29600	281.206
29601	408.731
29602	408.731
29603	408.731
29604	225.916
29605	225.916
29606	225.916
29607	225.916
29608	225.916
29609	225.916
29610	225.916
29611	225.916
29612	225.916
29613	351.542
29614	226.902
29615	226.902
29616	226.902
29617	226.902
